Date,Open,High,Low,Close,Adj Close,Volume
2018-07-23,130.300003,130.789993,128.330002,129.820007,129.102036,627600
2018-07-24,131.199997,134.000000,131.119995,133.759995,133.020233,1100700
2018-07-25,134.350006,135.470001,131.520004,133.000000,132.264435,1073500
2018-07-26,133.809998,133.820007,130.600006,131.550003,130.822464,1044200
2018-07-27,132.050003,133.179993,129.509995,129.800003,129.082138,1145000
2018-07-30,129.500000,131.880005,129.410004,130.000000,129.281036,816000
2018-07-31,129.699997,132.259995,129.050003,132.259995,131.528519,732700
2018-08-01,132.050003,135.000000,131.500000,134.259995,133.517456,958800
2018-08-02,134.490005,136.850006,134.490005,136.850006,136.093155,1013800
2018-08-03,137.000000,137.979996,135.300003,136.960007,136.202545,1356500
2018-08-06,137.500000,138.449997,135.410004,138.000000,137.236786,1342100
2018-08-07,148.490005,148.490005,144.240005,145.899994,145.093094,3613400
2018-08-08,144.759995,145.600006,139.550003,140.029999,139.255554,1845700
2018-08-09,140.789993,146.990005,138.500000,146.990005,146.177078,1627400
2018-08-10,145.110001,145.889999,138.710007,139.029999,138.261093,1953600
2018-08-13,139.190002,141.440002,136.669998,141.000000,140.220200,1058900
2018-08-14,142.570007,143.000000,140.789993,141.839996,141.055557,712400
2018-08-15,140.000000,140.399994,137.539993,138.669998,137.903076,1242600
2018-08-16,141.770004,141.770004,136.300003,136.300003,135.546204,1419800
2018-08-17,136.000000,137.000000,132.000000,133.649994,132.910843,1401800
2018-08-20,133.699997,138.369995,133.300003,138.369995,137.604736,953200
2018-08-21,138.000000,140.479996,131.000000,132.440002,131.707550,2458700
2018-08-22,133.880005,135.830002,130.050003,134.240005,133.497589,1103300
2018-08-23,134.479996,137.500000,131.399994,132.770004,132.035721,1623600
2018-08-24,135.000000,135.899994,131.259995,132.000000,131.269974,1021700
2018-08-27,133.600006,134.699997,130.820007,131.419998,130.693176,1140700
2018-08-28,131.570007,133.000000,126.599998,129.339996,128.624680,2008200
2018-08-29,130.139999,133.500000,130.139999,132.110001,131.379364,1455500
2018-08-30,131.509995,133.639999,127.000000,127.599998,126.894310,1239400
2018-08-31,129.990005,130.399994,127.809998,130.250000,129.529663,1307700
2018-09-03,128.990005,129.000000,125.760002,126.459999,125.760612,841800
2018-09-04,126.570000,126.779999,117.699997,118.000000,117.347397,2108500
2018-09-05,117.730003,122.690002,117.059998,121.830002,121.156219,1678000
2018-09-06,124.010002,125.830002,122.550003,125.199997,124.507576,1150200
2018-09-10,126.150002,127.260002,118.900002,121.860001,121.186050,1944000
2018-09-11,119.099998,121.000000,118.260002,119.099998,118.441315,1002300
2018-09-12,120.949997,121.500000,118.209999,119.400002,118.739662,1167100
2018-09-13,120.059998,120.059998,114.879997,115.430000,114.791611,1592000
2018-09-14,115.239998,117.699997,114.410004,116.000000,115.358459,1285300
2018-09-17,115.970001,119.260002,115.379997,118.889999,118.232475,902600
2018-09-18,118.699997,125.000000,118.169998,124.430000,123.741844,1551800
2018-09-19,122.989998,123.480003,119.010002,119.010002,118.351814,1638300
2018-09-20,121.949997,122.199997,117.110001,118.489998,117.834686,1191200
2018-09-21,119.489998,125.379997,118.820000,124.000000,123.314217,1886300
2018-09-24,123.000000,123.000000,119.889999,121.389999,120.718651,1134800
2018-09-25,118.300003,124.930000,118.099998,123.139999,122.458977,992400
2018-09-26,123.139999,125.000000,122.000000,122.150002,121.474449,1250200
2018-09-27,123.279999,126.400002,123.050003,124.169998,123.483276,1129700
2018-09-28,123.500000,125.540001,122.250000,122.489998,121.812561,1083400
2018-10-01,123.449997,124.639999,121.000000,122.629997,121.951790,671300
2018-10-02,124.599998,131.149994,124.559998,130.399994,129.678802,1730800
2018-10-03,137.100006,140.500000,137.000000,139.339996,138.569382,3012900
2018-10-04,136.500000,139.850006,133.389999,139.500000,138.728500,1932900
2018-10-05,142.600006,144.169998,139.850006,142.000000,141.214676,2093300
2018-10-08,149.000000,151.199997,147.179993,148.539993,147.718491,1711700
2018-10-09,147.949997,151.979996,146.589996,150.199997,149.369324,1506700
2018-10-10,148.500000,149.839996,143.649994,143.649994,142.855530,1661300
2018-10-11,146.000000,151.750000,145.949997,150.699997,149.866562,2074200
2018-10-15,153.000000,154.970001,149.070007,150.000000,149.170410,1332600
2018-10-16,153.000000,160.190002,151.539993,159.199997,158.319534,2139600
2018-10-17,157.479996,162.960007,155.899994,161.750000,160.855438,1834000
2018-10-18,161.699997,161.699997,158.800003,160.880005,159.990265,1316000
2018-10-19,161.699997,171.850006,158.800003,169.000000,168.065353,1942100
2018-10-22,169.990005,174.000000,167.000000,167.100006,166.175858,1446700
2018-10-23,165.899994,171.220001,164.289993,169.059998,168.125015,1411800
2018-10-24,169.919998,171.399994,168.000000,168.000000,167.070877,1117600
2018-10-25,169.779999,170.649994,165.000000,168.220001,167.289658,1525900
2018-10-26,168.809998,168.850006,164.300003,166.800003,165.877518,1541000
2018-10-29,165.649994,170.130005,163.570007,166.449997,165.529434,1382100
2018-10-30,168.100006,169.460007,164.639999,169.270004,168.333862,1691300
2018-10-31,170.000000,171.809998,165.839996,168.800003,167.866440,1165200
2018-11-01,170.000000,170.899994,167.009995,169.929993,168.990204,1103300
2018-11-05,170.300003,173.250000,168.250000,172.960007,172.003448,1360600
2018-11-06,166.500000,167.190002,157.119995,158.500000,157.623413,3379200
2018-11-07,162.000000,162.339996,145.809998,150.899994,150.065445,4833000
2018-11-08,150.539993,154.000000,147.500000,147.570007,146.753860,1837300
2018-11-09,148.000000,148.460007,143.100006,146.399994,145.590332,2137400
2018-11-12,147.000000,155.559998,145.300003,153.539993,152.690842,1661300
2018-11-13,154.899994,158.750000,152.570007,153.410004,152.561554,1705200
2018-11-14,154.350006,156.300003,149.509995,155.500000,154.639999,1453400
2018-11-16,156.889999,157.720001,155.000000,156.500000,155.634476,1350800
2018-11-19,157.000000,157.800003,154.259995,156.149994,155.286407,669400
2018-11-21,154.789993,156.850006,152.199997,155.240005,154.381454,933700
2018-11-22,155.110001,160.000000,155.009995,160.000000,159.115112,1126900
2018-11-23,160.199997,164.479996,160.149994,162.350006,161.452133,1190300
2018-11-26,164.000000,165.910004,158.009995,158.169998,157.295242,1369000
2018-11-27,160.300003,168.820007,159.169998,168.770004,167.836624,1439300
2018-11-28,167.000000,173.350006,166.029999,170.050003,169.109543,1950300
2018-11-29,166.500000,171.500000,163.020004,171.240005,170.292953,1745900
2018-11-30,169.490005,171.000000,164.500000,164.630005,163.719513,1757100
2018-12-03,168.000000,168.320007,160.619995,162.130005,161.233337,1135200
2018-12-04,163.059998,167.889999,160.679993,164.800003,163.888580,1666600
2018-12-05,164.789993,166.449997,163.500000,164.910004,163.997971,479500
2018-12-06,162.500000,166.250000,161.550003,165.330002,164.415634,719600
2018-12-07,164.520004,167.199997,163.009995,164.350006,163.441071,803600
2018-12-10,164.350006,165.770004,160.399994,160.529999,159.642197,693100
2018-12-11,163.000000,164.570007,160.899994,164.389999,163.480835,643000
2018-12-12,164.800003,168.199997,164.800003,168.000000,167.070877,872200
2018-12-13,168.139999,169.619995,167.259995,167.500000,166.573639,595900
2018-12-14,168.679993,172.500000,167.750000,170.600006,169.656494,1099900
2018-12-17,170.600006,172.000000,169.500000,170.070007,169.129440,869500
2018-12-18,170.699997,175.949997,169.699997,175.899994,174.927185,986800
2018-12-19,176.149994,180.600006,176.149994,177.009995,176.031036,1008800
2018-12-20,178.500000,180.000000,173.009995,177.940002,176.955902,1019600
2018-12-21,176.899994,182.759995,176.009995,182.759995,181.749237,1210900
2018-12-26,182.000000,182.059998,176.500000,176.759995,175.782425,801500
2018-12-27,177.500000,179.199997,173.500000,174.000000,173.037689,643700
2018-12-28,176.050003,181.070007,176.050003,181.070007,180.068588,829500
2019-01-02,180.419998,185.990005,179.029999,185.990005,185.568817,844300
2019-01-03,184.990005,185.490005,179.360001,184.000000,183.583328,823200
2019-01-04,184.050003,184.350006,178.350006,178.399994,177.996002,866300
2019-01-07,178.000000,182.479996,177.270004,181.169998,180.759735,661700
2019-01-08,181.550003,182.490005,179.000000,179.710007,179.303040,606200
2019-01-09,181.000000,182.000000,177.750000,179.110001,178.704391,774900
2019-01-10,179.009995,181.100006,177.800003,180.850006,180.440460,763500
2019-01-11,181.000000,181.539993,177.509995,177.600006,177.197815,1171300
2019-01-14,177.910004,179.690002,176.000000,179.000000,178.594650,1066500
2019-01-15,180.000000,180.899994,175.580002,176.970001,176.569244,1028200
2019-01-16,177.100006,178.000000,173.179993,175.000000,174.603699,1107900
2019-01-17,174.050003,176.220001,172.750000,174.479996,174.084869,897700
2019-01-18,175.500000,176.850006,173.500000,174.199997,173.805511,703000
2019-01-21,173.990005,174.220001,167.000000,167.000000,166.621826,1250400
2019-01-22,163.149994,166.949997,160.649994,162.050003,161.683029,2032700
2019-01-23,163.990005,170.160004,162.809998,169.600006,169.215942,1195300
2019-01-24,170.520004,171.300003,165.149994,167.479996,167.100723,1132700
2019-01-28,165.990005,168.500000,164.009995,167.380005,167.000961,782900
2019-01-29,168.100006,179.699997,168.009995,178.100006,177.696686,1599200
2019-01-30,180.000000,182.000000,173.130005,176.149994,175.751099,1374100
2019-01-31,177.500000,180.979996,173.679993,179.070007,178.664490,955800
2019-02-01,179.000000,180.479996,176.119995,178.800003,178.395096,645800
2019-02-04,177.500000,178.149994,174.509995,177.070007,176.669022,542600
2019-02-05,176.889999,177.360001,174.800003,175.500000,175.102570,451700
2019-02-06,174.479996,174.500000,168.500000,169.699997,169.315704,807700
2019-02-07,170.610001,175.399994,166.800003,166.800003,166.422272,1177000
2019-02-08,168.000000,170.000000,164.559998,170.000000,169.615021,688300
2019-02-11,169.960007,169.979996,164.509995,165.330002,164.955597,678600
2019-02-12,167.009995,168.190002,163.300003,164.800003,164.426804,1019600
2019-02-13,165.570007,166.000000,158.210007,161.300003,160.934723,1202000
2019-02-14,162.500000,170.990005,160.020004,170.690002,170.303467,1054500
2019-02-15,169.500000,169.990005,163.970001,163.970001,163.598679,982500
2019-02-18,163.880005,168.539993,162.500000,168.539993,168.158325,468200
2019-02-19,168.000000,171.979996,167.610001,169.660004,169.275803,946000
2019-02-20,171.880005,171.880005,162.250000,162.500000,162.132004,1511200
2019-02-21,164.130005,164.500000,159.570007,161.100006,160.735184,1269900
2019-02-22,170.009995,181.160004,165.929993,177.899994,177.497131,3813700
2019-02-25,178.759995,179.899994,173.699997,173.699997,173.306641,1292500
2019-02-26,173.009995,179.869995,171.199997,178.500000,178.095779,1055600
2019-02-27,178.500000,179.580002,174.809998,176.000000,175.601440,797000
2019-02-28,175.899994,176.979996,170.070007,173.460007,173.067200,1001400
2019-03-01,174.889999,179.000000,173.210007,175.220001,174.823212,887900
2019-03-06,175.149994,175.350006,171.139999,171.610001,171.221375,485100
2019-03-07,171.490005,177.990005,170.500000,177.149994,176.748825,1240100
2019-03-08,175.899994,183.380005,173.800003,180.820007,180.410522,1694000
2019-03-11,180.750000,183.839996,178.250000,182.570007,182.156570,1221200
2019-03-12,181.000000,181.509995,177.940002,178.850006,178.444992,707000
2019-03-13,178.250000,179.570007,175.600006,177.279999,176.878540,717800
2019-03-14,176.949997,178.570007,175.570007,176.500000,176.100311,426200
2019-03-15,178.000000,178.500000,175.509995,177.190002,176.788742,792800
2019-03-18,177.000000,181.460007,176.149994,180.419998,180.011429,1351400
2019-03-19,179.750000,182.789993,179.309998,180.699997,180.290787,676700
2019-03-20,180.710007,182.300003,179.160004,181.630005,181.218689,725500
2019-03-21,180.550003,182.250000,179.000000,182.250000,181.837280,984300
2019-03-22,179.899994,181.889999,172.720001,173.300003,172.907562,1384900
2019-03-25,173.750000,176.399994,170.570007,173.110001,172.717987,1034100
2019-03-26,174.899994,176.589996,173.779999,176.589996,176.190094,765300
2019-03-27,175.000000,175.000000,166.360001,168.000000,167.619553,1609800
2019-03-28,169.009995,172.440002,165.169998,170.789993,170.403229,1400300
2019-03-29,172.199997,173.949997,171.000000,172.850006,172.458572,717500
2019-04-01,173.970001,174.740005,171.289993,171.289993,170.902100,507100
2019-04-02,172.470001,172.470001,165.500000,166.149994,165.773743,1112700
2019-04-03,167.949997,172.759995,166.809998,169.070007,168.687134,1267600
2019-04-04,170.000000,171.350006,167.529999,169.000000,168.617294,711900
2019-04-05,169.119995,170.720001,167.559998,169.990005,169.605057,737300
2019-04-08,169.699997,170.199997,165.110001,166.740005,166.362411,2410000
2019-04-09,166.149994,168.360001,163.500000,166.309998,165.933380,1059700
2019-04-10,167.000000,168.699997,165.520004,168.699997,168.317963,636400
2019-04-11,168.399994,168.399994,164.000000,166.000000,165.624084,650900
2019-04-12,164.080002,168.660004,162.300003,164.830002,164.456741,833400
2019-04-15,166.000000,166.880005,162.399994,163.500000,163.129745,1311900
2019-04-16,163.199997,165.729996,161.600006,162.699997,162.699997,747800
2019-04-17,163.559998,164.740005,158.520004,159.820007,159.820007,1230800
2019-04-18,160.779999,171.270004,160.350006,170.800003,170.800003,1375500
2019-04-22,169.910004,170.139999,166.110001,167.199997,167.199997,435000
2019-04-23,168.009995,171.440002,168.000000,171.000000,171.000000,521200
2019-04-24,170.669998,172.979996,168.500000,172.460007,172.460007,812500
2019-04-25,171.020004,175.000000,170.059998,175.000000,175.000000,774400
2019-04-26,176.000000,179.949997,175.339996,178.949997,178.949997,1156600
2019-04-29,179.000000,180.000000,177.279999,178.509995,178.509995,514000
2019-04-30,183.600006,191.259995,183.000000,191.259995,191.259995,2144800
2019-05-02,188.770004,192.550003,187.899994,190.740005,190.740005,1354900
2019-05-03,191.000000,199.000000,191.000000,196.250000,196.250000,1202400
2019-05-06,195.000000,200.960007,194.029999,200.210007,200.210007,1538500
2019-05-07,201.500000,202.309998,191.279999,192.149994,192.149994,1714300
2019-05-08,192.100006,195.500000,192.100006,193.500000,193.500000,908300
2019-05-09,192.860001,192.860001,185.899994,185.899994,185.899994,1080900
2019-05-10,187.029999,188.720001,181.059998,186.500000,186.500000,884300
2019-05-13,184.500000,185.250000,180.000000,180.020004,180.020004,935200
2019-05-14,183.009995,185.000000,178.000000,178.250000,178.250000,1021400
2019-05-15,176.240005,176.240005,171.699997,173.000000,173.000000,1488400
2019-05-16,172.199997,172.820007,166.770004,167.000000,167.000000,1778500
2019-05-17,165.070007,172.820007,165.070007,168.820007,168.820007,1060800
2019-05-20,169.979996,175.199997,169.210007,173.000000,173.000000,1029500
2019-05-21,175.880005,181.690002,175.610001,179.410004,179.410004,1165600
2019-05-22,181.000000,184.190002,178.000000,180.250000,180.250000,1113800
2019-05-23,177.699997,182.289993,175.119995,180.449997,180.449997,1041800
2019-05-24,182.490005,183.520004,176.000000,176.850006,176.850006,809700
2019-05-27,181.000000,182.000000,178.000000,178.000000,178.000000,490700
2019-05-28,180.300003,189.000000,180.130005,189.000000,189.000000,2066500
2019-05-29,190.300003,195.399994,187.110001,189.270004,189.270004,1416300
2019-05-30,190.000000,194.399994,189.619995,192.889999,192.889999,905700
2019-05-31,192.000000,196.000000,191.649994,196.000000,196.000000,847300
2019-06-03,197.000000,198.800003,193.509995,194.740005,194.740005,834200
2019-06-04,198.000000,198.990005,192.000000,194.520004,194.520004,819400
2019-06-05,196.000000,197.199997,188.029999,191.190002,191.190002,1271100
2019-06-06,194.000000,194.000000,188.100006,190.009995,190.009995,689400
2019-06-07,190.770004,198.449997,190.529999,198.449997,198.449997,985000
2019-06-10,198.529999,204.399994,196.500000,202.500000,202.500000,1174800
2019-06-11,204.000000,209.500000,203.649994,207.190002,207.190002,1131100
2019-06-12,206.000000,206.139999,201.000000,203.119995,203.119995,1331600
2019-06-13,206.000000,210.229996,205.490005,209.610001,209.610001,1288800
2019-06-14,208.990005,215.000000,205.399994,211.570007,211.570007,1482400
2019-06-17,212.100006,215.990005,206.820007,207.500000,207.500000,1378400
2019-06-18,210.600006,212.589996,207.029999,208.100006,208.100006,1107000
2019-06-19,207.000000,211.000000,205.089996,210.000000,210.000000,2601300
2019-06-21,211.000000,213.979996,210.869995,212.649994,212.649994,1241800
2019-06-24,212.160004,213.899994,208.619995,209.979996,209.979996,846700
2019-06-25,209.000000,210.990005,206.500000,206.509995,206.509995,1043800
2019-06-26,208.000000,210.059998,207.000000,208.449997,208.449997,713800
2019-06-27,208.289993,209.490005,205.470001,208.649994,208.649994,744300
2019-06-28,209.399994,211.119995,207.389999,211.119995,211.119995,1014400
